Name,Coverage
G13_12,153.7678
G13_12,146.7761
G13_12,262.6691
G13_12,193.0359
G13_12,138.9622
G13_12,143.8093
G13_12,142.7839
G13_12,146.3383
G13_12,137.3838
G13_12,141.4779
G13_12,150.6811
G13_12,129.6532
G13_12,157.4585
G13_12,144.6454
G13_12,141.8054
G13_12,143.064
G13_12,138.4987
G13_12,143.6398
G13_12,158.1636
G13_12,156.0693
G13_12,146.0518
G13_12,144.0831
G13_12,132.2288
G13_12,139.4068
G13_12,153.9195
G13_12,154.6009
G13_12,152.2993
G13_12,144.9328
G13_12,143.9279
G13_12,145.5518
G13_12,140.4579
G13_12,152.2202
G13_12,168.4889
G13_12,142.6112
G13_12,167.5522
G13_12,151.6028
G13_12,139.3561
G13_12,134.9596
G13_12,137.1556
G13_12,145.191
G13_12,134.4521
G13_12,166.3655
G13_12,148.4426
G13_12,166.5768
G13_12,145.5313
G13_12,130.0186
G13_12,142.5369
G13_12,157.9638
G13_12,150.5472
G13_12,144.5144
G13_12,149.2787
G13_12,147.7702
G13_12,125.6987
G13_12,141.6185
G13_12,148.6073
G13_12,145.5095
G13_12,139.3399
G13_12,140.4411
G13_12,147.3195
G13_12,145.9099
G13_12,142.6216
G13_12,145.1765
G13_12,167.272
G13_12,164.7408
G13_12,147.8622
G13_12,147.3158
G13_12,132.9919
G13_12,143.3283
G13_12,138.1701
G13_12,141.5299
G13_12,143.9886
G13_12,147.0102
G13_12,159.4668
G13_12,146.1543
G13_12,149.819
G13_12,136.2784
G13_12,141.5538
G13_12,161.2056
G13_12,145.8932
G13_12,159.1548
G13_12,136.1539
G13_12,153.5103
G13_12,147.4136
G13_12,294.6678
G13_12,147.5511
G13_12,141.3245
G13_12,145.6679
G13_12,148.5795
G13_12,169.0486
G13_12,142.1899
G13_12,137.8002
G13_12,148.1798
G13_12,152.1521
G13_12,139.96
G13_12,133.0107
G13_12,146.9542
G13_12,143.8171
G13_12,141.6146
G13_12,154.3563
G13_12,137.1468
G13_12,132.3576
G13_12,148.4075
G13_12,145.8337
G13_12,146.2929
G13_12,149.9688
G13_12,146.7392
G13_12,147.5669
G13_12,148.853
G13_12,138.9359
G13_12,149.0245
G13_12,142.7675
G13_12,149.0409
G13_12,146.274
G13_12,147.1215
G13_12,149.0538
G13_12,130.3156
G13_12,148.73
G13_12,139.0855
G13_12,163.5226
G13_12,137.2496
G13_12,149.1619
G13_12,136.5962
G13_12,148.2282
G13_12,213.5562
G13_12,143.2736
G13_12,127.8596
G13_12,170.1125
G13_12,152.1931
G13_12,151.641
G13_12,138.2205
G13_12,186.7577
G13_12,140.5873
G13_12,177.5175
G13_12,162.0654
G13_12,139.7358
G13_12,145.7827
G13_12,130.4086
G13_12,150.08
G13_12,150.5353
G13_12,151.4362
G13_12,717.1723
G13_12,155.2573
G13_12,141.0865
G13_12,182.7792
G13_12,146.9997
G13_12,199.9313
G13_12,151.3058
G13_12,138.4169
G13_12,271.3258
G13_12,154.0499
G13_12,146.4523
G13_12,14.829
G13_12,151.5257
G13_12,133.9852
G13_12,144.5386
G13_12,146.8842
G13_12,153.1259
G13_12,152.8883
G13_12,153.7485
G13_12,144.8814
G13_12,144.0201
G13_12,139.9732
G13_12,214.6383
G13_12,143.3384
G13_12,134.5931
G13_12,146.8661
G13_12,153.8614
G13_12,142.8471
G13_12,135.3722
G13_12,175.1054
G13_12,137.4782
G13_12,132.9737
G13_12,143.3767
G13_12,144.7931
G13_12,140.0054
G13_12,146.5995
G13_12,158.9607
G13_12,135.1153
G13_12,251.2679
G13_12,291.4655
G13_12,149.7585
G13_12,148.3028
G13_12,140.8353
G13_12,134.9588
G13_12,147.4279
G13_12,140.4613
G13_12,124.9902
G13_12,166.7103
G13_12,148.1344
G13_12,153.4294
G13_12,132.7824
G13_12,145.9492
G13_12,138.1305
G13_12,140.3955
G13_12,166.0971
G13_12,195.3294
G13_12,139.5226
G13_12,140.5128
G13_12,143.2865
G13_12,127.139
G13_12,146.1821
G13_12,149.6107
G13_12,151.8514
G13_12,138.4165
G13_12,197.9933
G13_12,143.7843
G13_12,199.1509
G13_12,132.7055
G13_12,151.2061
G13_12,166.3847
G13_12,157.9292
G13_12,183.7058
G13_12,237.8054
G13_12,128.0385
G13_12,144.9229
G13_12,133.5262
G13_12,149.7494
G13_12,145.4438
G13_12,128.4042
G13_12,135.5506
G13_12,135.0111
G13_12,195.2148
G13_12,151.5114
G13_12,149.7028
G13_12,153.5482
G13_12,135.1608
G13_12,143.6917
G13_12,166.6895
G13_12,137.8607
G13_12,147.8363
G13_12,147.0283
G13_12,143.1814
G13_12,130.6202
G13_12,140.6112
G13_12,138.9202
G13_12,134.0094
G13_12,146.6282
G13_12,140.3771
G13_12,147.1919
G13_12,135.6015
G13_12,144.0766
G13_12,161.9577
G13_12,166.4992
G13_12,149.3634
G13_12,144.846
G13_12,183.8358
G13_12,154.1582
G13_12,165.7882
G13_12,138.8912
G13_12,146.5802
G13_12,143.7004
G13_12,9.3172
G13_12,167.5041
G13_12,138.2281
G13_12,205.7323
G13_12,141.1055
G13_12,150.3768
G13_12,143.9609
G13_12,417.9116
G13_12,136.8422
G13_12,144.8049
G13_12,135.9179
G13_12,138.5229
G13_12,132.0154
G13_12,155.6441
G13_12,152.1422
G13_12,127.3352
G13_12,140.633
G13_12,126.1347
G13_12,157.1404
G13_12,144.2464
G13_12,140.5084
G13_12,134.9842
G13_12,132.1725
G13_12,151.6376
G13_12,130.97
G13_12,140.992
G13_12,135.6838
G13_12,134.1795
G13_12,142.1124
G13_12,174.433
G13_12,138.6958
G13_12,134.7082
G13_12,158.8854
G13_12,190.2362
G13_12,141.4146
G13_12,158.1997
G13_12,144.5335
G13_12,129.7841
G13_12,131.8438
G13_12,130.9388
G13_12,178.4648
G13_12,134.2428
G13_12,147.4247
G13_12,134.4315
G13_12,156.8447
G13_12,141.5255
G13_12,157.6663
G13_12,152.1627
G13_12,161.2622
G13_12,146.517
G13_12,154.5865
G13_12,149.3684
G13_12,205.6211
G13_12,149.4929
G13_12,184.1902
G13_12,152.4014
G13_12,168.1964
G13_12,134.3325
G13_12,138.6043
G13_12,128.0015
G13_12,150.2061
G13_12,127.1048
G13_12,142.6733
G13_12,209.8943
G13_12,156.1794
G13_12,141.0731
G13_12,173.8085
G13_12,144.956
G13_12,145.9091
G13_12,154.5102
G13_12,140.9978
G13_12,133.4122
G13_12,117.6726
G13_12,152.1766
G13_12,141.2975
G13_12,150.3589
G13_12,206.3052
G13_12,146.5793
G13_12,138.1449
G13_12,155.3541
G13_12,129.2563
G13_12,141.2854
G13_12,172.0018
G13_12,174.0722
G13_12,169.4955
G13_12,135.2336
G13_12,133.0461
G13_12,135.6187
G13_12,180.238
G13_12,146.7465
G13_12,144.4659
G13_12,160.4153
G13_12,138.0052
G13_12,157.104
G13_12,147.455
G13_12,151.0946
G13_12,117.7728
G13_12,171.6903
G13_12,139.1139
G13_12,129.0037
G13_12,137.7114
G13_12,128.751
G13_12,138.7539
G13_12,150.8839
G13_12,172.3667
G13_12,136.5392
G13_12,133.6696
G13_12,116.3669
G13_12,142.9652
G13_12,141.322
G13_12,174.7502
G13_12,146.9049
G13_12,182.4795
G13_12,160.5332
G13_12,144.2111
G13_12,132.751
G13_12,133.7842
G13_12,119.5298
G13_12,139.0908
G13_12,167.7948
G13_12,136.5451
G13_12,137.5708
G13_12,153.3037
G13_12,152.1916
G13_12,153.8792
G13_12,127.8434
G13_12,231.6932
G13_12,278.512
G13_12,184.0594
G13_12,143.0763
G13_12,169.21
G13_12,160.2194
G13_12,135.6799
G13_12,137.1193
G13_12,147.719
G13_12,150.4378
G13_12,131.3701
G13_12,159.5088
G13_12,141.9111
G13_12,130.0579
G13_12,131.8386
G13_12,133.5879
G13_12,132.0661
G13_12,148.9383
G13_12,143.9243
G13_12,143.561
G13_12,171.3537
G13_12,158.5815
G13_12,144.8717
G13_12,175.881
G13_12,189.7388
G13_12,173.075
G13_12,133.1417
G13_12,129.1593
G13_12,140.022
G13_12,145.9847
G13_12,155.7543
G13_12,151.0509
G13_12,152.111
G13_12,149.7455
G13_12,156.6554
G13_12,152.9088
G13_12,147.72
G13_12,188.3668
G13_12,149.3744
G13_12,153.9312
G13_12,138.4682
G13_12,135.2462
G13_12,210.3463
G13_12,621.5917
G13_12,154.6857
G13_12,138.0151
G13_12,206.6525
G13_12,581.4641
G13_12,205.8396
G13_12,134.3968
G13_12,208.3276
G13_12,324.6636
G13_12,138.1239
G13_12,142.2296
G13_12,121.6307
G13_12,142.4964
G13_12,191.4343
G13_12,132.8223
G13_12,578.242
G13_12,144.7537
G13_12,141.9196
G13_12,131.962
G13_12,141.3101
G13_12,132.2636
G13_12,157.7309
G13_12,157.3951
G13_12,158.7199
G13_12,151.5712
G13_12,229.4274
G13_12,138.8808
G13_12,166.769
G13_12,258.3889
G13_12,150.4874
G13_12,233.3551
G13_12,237.9369
G13_12,139.2386
G13_12,132.9674
G13_12,146.4269
G13_12,193.1154
G13_12,144.6702
G13_12,159.6029
G13_12,123.6494
G13_12,128.2785
G13_12,144.0748
G13_12,136.23
G13_12,141.9971
G13_12,243.1467
G13_12,158.3317
G13_12,156.9783
G13_12,129.2984
G13_12,169.9227
G13_12,124.5741
G13_12,143.1074
G13_12,165.25
G13_12,149.1241
G13_12,239.1125
G13_12,151.6038
G13_12,128.6065
G13_12,128.6996
G13_12,160.6515
G13_12,193.8549
G13_12,182.4793
G13_12,150.7909
G13_12,148.6215
G13_12,150.8221
G13_12,132.0113
G13_12,122.3213
G13_12,177.3205
G13_12,130.4662
G13_12,138.2474
G13_12,124.2029
G13_12,160.9674
G13_12,151.3242
G13_12,204.107
G13_12,46.4124
G13_12,178.8524
G13_12,146.0284
G13_12,149.217
G13_12,485.1525
G13_12,163.8213
G13_12,145.6503
G13_12,150.0751
G13_12,128.7187
G13_12,176.2221
G13_12,151.6013
G13_12,143.0746
G13_12,147.2593
G13_12,144.4152
G13_12,136.5698
G13_12,137.5561
G13_12,169.3689
G13_12,149.2551
G13_12,147.9832
G13_12,148.3784
G13_12,136.2232
G13_12,153.5053
G13_12,190.3238
G13_12,144.1961
G13_12,129.4686
G13_12,129.9789
G13_12,113.6341
G13_12,127.081
G13_12,172.2354
G13_12,167.0291
G13_12,215.7355
G13_12,115.7923
G13_12,109.8188
G13_12,146.6174
G13_12,137.5825
G13_12,178.4123
G13_12,180.3612
G13_12,154.6843
G13_12,136.9183
G13_12,130.7632
G13_12,138.3534
G13_12,152.8168
G13_12,137.9448
G13_12,255.9401
G13_12,152.3822
G13_12,174.0059
G13_12,139.4948
G13_12,144.2769
G13_12,164.8535
G13_12,150.6458
G13_12,324.1413
G13_12,126.1781
G13_12,144.998
G13_12,202.095
G13_12,129.0588
G13_12,174.5364
G13_12,153.5664
G13_12,129.9635
G13_12,191.1875
G13_12,196.223
G13_12,193.9361
G13_12,172.4859
G13_12,133.1896
G13_12,152.5138
G13_12,157.2332
G13_12,7.5369
G13_12,134.3437
G13_12,175.8884
G13_12,172.2025
G13_12,270.4019
G13_12,239.7027
G13_12,233.7308
G13_12,129.8671
G13_12,139.0978
G13_12,123.3495
G13_12,150.0928
G13_12,148.3134
G13_12,314.4897
G13_12,155.7668
G13_12,249.6611
G13_12,120.6186
G13_12,139.2929
G13_12,135.7034
G13_12,138.3914
G13_12,154.5253
G13_12,176.5209
G13_12,164.9205
G13_12,119.3711
G13_12,158.078
G13_12,157.6358
G13_12,239.2041
G13_12,156.2358
G13_12,157.0437
G13_12,138.8765
G13_12,166.1887
G13_12,169.489
G13_12,133.3785
G13_12,219.5058
G13_12,193.8746
G13_12,149.5252
G13_12,119.5261
G13_12,148.4085
G13_12,146.7866
G13_12,219.5359
G13_12,385.025
G13_12,168.7106
G13_12,127.202
G13_12,153.1353
G13_12,125.4355
G13_12,119.3748
G13_12,160.7901
G13_12,162.559
G13_12,184.4894
G13_12,163.5048
G13_12,129.9424
G13_12,337.3638
G13_12,142.365
G13_12,280.6142
G13_12,152.9544
G13_12,171.8033
G13_12,197.758
G13_12,146.0738
G13_12,191.4428
G13_12,140.7567
G13_12,303.7774
G13_12,164.2213
G13_12,235.6806
G13_12,200.739
G13_12,156.1557
G13_12,137.4433
G13_12,414.1398
G13_12,298.4412
G13_12,160.2836
G13_12,191.5718
G13_12,186.1726
G13_12,62.7275
G13_12,183.4385
K13_05,15.9094
K13_05,15.3937
K13_05,15.3343
K13_05,17.2756
K13_05,14.8594
K13_05,16.1911
K13_05,15.538
K13_05,15.3982
K13_05,15.1153
K13_05,14.0051
K13_05,14.8661
K13_05,15.0624
K13_05,14.3548
K13_05,15.5438
K13_05,84.7096
K13_05,14.3823
K13_05,15.4368
K13_05,15.4219
K13_05,15.1238
K13_05,14.9569
K13_05,15.6505
K13_05,13.551
K13_05,17.4462
K13_05,16.9436
K13_05,15.4979
K13_05,80.5589
K13_05,15.0384
K13_05,17.674
K13_05,84.4166
K13_05,14.1859
K13_05,14.8164
K13_05,84.8644
K13_05,14.1292
K13_05,20.1159
K13_05,79.2997
K13_05,16.2735
K13_05,82.0017
K13_05,17.3234
K13_05,73.9091
K13_05,13.943
K13_05,13.3095
K13_05,14.679
K13_05,15.8374
K13_05,20.8308
K13_05,81.7546
K13_05,16.0635
K13_05,13.2831
K13_05,76.0727
K13_05,84.1294
K13_05,15.159
K13_05,12.7798
K13_05,14.8759
K13_05,74.5391
K13_05,18.2149
K13_05,83.4051
K13_05,77.3143
K13_05,12.696
K13_05,82.584
K13_05,78.9091
K13_05,71.5609
K13_05,84.8754
K13_05,78.9136
K13_05,13.9504
K13_05,86.5916
K13_05,74.6297
K13_05,14.8696
K13_05,76.2631
K13_05,15.5834
K13_05,15.6163
K13_05,12.1178
K13_05,77.6221
K13_05,77.1869
K13_05,77.9977
K13_05,78.2037
K13_05,79.3124
K13_05,76.4205
K13_05,16.8784
K13_05,12.5826
K13_05,14.0483
K13_05,79.5882
K13_05,76.6191
K13_05,82.9835
K13_05,38.7359
K13_05,78.5477
K13_05,12.4007
K13_05,82.8276
K13_05,82.2602
K13_05,76.1316
K13_05,13.3241
K13_05,77.4683
K13_05,13.7625
K13_05,86.0837
K13_05,80.6473
K13_05,163.183
K13_05,14.9474
K13_05,83.8724
K13_05,78.1946
K13_05,13.4891
K13_05,80.3633
K13_05,79.5246
K13_05,14.125
K13_05,15.1849
K13_05,79.6522
K13_05,84.2529
K13_05,14.9048
K13_05,16.4497
K13_05,80.7284
K13_05,86.0172
K13_05,80.0339
K13_05,80.1586
K13_05,87.2632
K13_05,68.3588
K13_05,75.8358
K13_05,83.3969
K13_05,79.6045
K13_05,110.8732
K13_05,75.6637
K13_05,95.8307
K13_05,16.3362
K13_05,101.6955
K13_05,85.0779
K13_05,13.5121
K13_05,13.7035
K13_05,88.6264
K13_05,80.9971
K13_05,77.2356
K13_05,88.3344
K13_05,95.2634
K13_05,74.8868
K13_05,13.1265
K13_05,14.5748
K13_05,81.5544
K13_05,14.5898
K13_05,83.8149
K13_05,88.7659
K13_05,84.4137
K13_05,70.998
K13_05,13.1229
K13_05,14.1787
K13_05,12.5267
K13_05,14.1087
K13_05,13.6367
K13_05,78.9513
K13_05,77.7571
K13_05,80.4184
K13_05,13.0182
K13_05,82.207
K13_05,81.3299
K13_05,76.5669
K13_05,12.099
K13_05,13.5157
K13_05,13.1489
K13_05,77.5685
K13_05,80.8607
K13_05,82.3093
K13_05,76.0772
K13_05,16.662
K13_05,74.1051
K13_05,86.2097
K13_05,87.3384
K13_05,74.393
K13_05,77.8625
K13_05,80.0135
K13_05,80.613
K13_05,83.4388
K13_05,12.7958
K13_05,76.935
K13_05,85.9524
K13_05,17.249
K13_05,12.863
K13_05,84.1184
K13_05,87.2419
K13_05,78.0063
K13_05,12.7065
K13_05,76.2279
K13_05,81.7667
K13_05,127.9602
K13_05,15.7903
K13_05,148.6334
K13_05,86.5587
K13_05,134.1029
K13_05,87.3685
K13_05,79.2981
K13_05,80.813
K13_05,14.2446
K13_05,13.912
K13_05,78.7477
K13_05,91.5646
K13_05,78.8955
K13_05,83.3648
K13_05,85.875
K13_05,80.7949
K13_05,89.8657
K13_05,82.3055
K13_05,80.5989
K13_05,12.7395
K13_05,10.8479
K13_05,80.6243
K13_05,80.4329
K13_05,88.9792
K13_05,84.4868
K13_05,78.5458
K13_05,75.4796
K13_05,83.8551
K13_05,74.1956
K13_05,80.8391
K13_05,14.5788
K13_05,76.9539
K13_05,86.1928
K13_05,70.6165
K13_05,81.3607
K13_05,82.7117
K13_05,84.7141
K13_05,79.0595
K13_05,75.9086
K13_05,71.4771
K13_05,126.8848
K13_05,79.1621
K13_05,80.8163
K13_05,85.1732
K13_05,74.7949
K13_05,13.2187
K13_05,73.0643
K13_05,13.3538
K13_05,73.5965
K13_05,84.7855
K13_05,80.5891
K13_05,72.1298
K13_05,78.9672
K13_05,17.8094
K13_05,15.3976
K13_05,98.0043
K13_05,78.27
K13_05,12.7393
K13_05,75.7903
K13_05,79.6335
K13_05,123.0794
K13_05,67.6653
K13_05,63.6114
K13_05,71.2793
K13_05,124.4376
K13_05,11.248
K13_05,76.327
K13_05,77.8502
K13_05,81.7647
K13_05,78.775
K13_05,65.571
K13_05,75.0155
K13_05,89.4799
K13_05,83.5845
K13_05,80.519
K13_05,118.7353
K13_05,11.8308
K13_05,75.6799
K13_05,84.8044
K13_05,77.1156
K13_05,64.047
K13_05,81.7225
K13_05,14.5451
K13_05,86.7569
K13_05,73.665
K13_05,12.7992
K13_05,80.2728
K13_05,83.3085
K13_05,15.804
K13_05,72.7615
K13_05,71.9447
K13_05,14.3297
K13_05,75.9437
K13_05,71.9689
K13_05,77.341
K13_05,82.5354
K13_05,84.2809
K13_05,80.1339
K13_05,78.7121
K13_05,100.2886
K13_05,82.9849
K13_05,14.3507
K13_05,75.7219
K13_05,67.7341
K13_05,93.6528
K13_05,13.7977
K13_05,93.9569
K13_05,116.2156
K13_05,92.0192
K13_05,70.7183
K13_05,127.4484
K13_05,91.3766
K13_05,77.1896
K13_05,89.5266
K13_05,13.2145
K13_05,12.3299
K13_05,74.3476
K13_05,77.5059
K13_05,85.8051
K13_05,76.5933
K13_05,452.4108
K13_05,91.096
K13_05,85.0172
K13_05,78.6279
K13_05,85.647
K13_05,79.8018
K13_05,93.5802
K13_05,77.0278
K13_05,94.0226
K13_05,70.6483
K13_05,82.343
K13_05,77.5393
K13_05,72.6103
K13_05,79.4008
K13_05,84.3024
K13_05,75.1143
K13_05,86.5765
K13_05,78.2953
K13_05,73.4672
K13_05,80.2892
K13_05,73.8854
K13_05,90.8055
K13_05,87.9717
K13_05,76.9123
K13_05,81.7281
K13_05,83.1052
K13_05,89.1854
K13_05,73.6204
K13_05,89.6329
K13_05,82.7596
K13_05,87.4994
K13_05,15.3943
K13_05,66.477
K13_05,85.1872
K13_05,72.371
K13_05,84.0845
K13_05,77.3249
K13_05,67.274
K13_05,85.9773
K13_05,78.7519
K13_05,73.4654
K13_05,73.3258
K13_05,84.7112
K13_05,12.8307
K13_05,80.4948
K13_05,80.9707
K13_05,107.2808
K13_05,78.9549
K13_05,15.3315
K13_05,90.9981
K13_05,72.9236
K13_05,84.4686
K13_05,79.8104
K13_05,237.2316
K13_05,70.4116
K13_05,85.6431
K13_05,76.7278
K13_05,75.0087
K13_05,76.616
K13_05,75.9685
K13_05,81.4987
K13_05,75.3347
K13_05,80.1671
K13_05,96.1106
K13_05,72.6101
K13_05,91.1957
K13_05,72.9125
K13_05,67.9633
K13_05,105.1037
K13_05,93.6924
K13_05,80.7519
K13_05,64.0282
K13_05,76.7256
K13_05,82.4279
K13_05,84.7569
K13_05,78.5463
K13_05,86.019
K13_05,155.9123
K13_05,73.9939
K13_05,82.3736
K13_05,77.8337
K13_05,74.9217
K13_05,84.9524
K13_05,84.0865
K13_05,81.2873
K13_05,142.5228
K13_05,160.0369
K13_05,82.7959
K13_05,80.6951
K13_05,73.4527
K13_05,96.605
K13_05,132.7423
K13_05,73.0118
K13_05,81.3926
K13_05,85.0536
K13_05,70.9248
K13_05,209.2569
K13_05,10.7242
K13_05,120.7438
K13_05,94.2875
K13_05,85.833
K13_05,80.9639
K13_05,89.8398
K13_05,75.0075
K13_05,75.5014
K13_05,80.3912
K13_05,137.0563
K13_05,82.6011
K13_05,79.0375
K13_05,78.1238
K13_05,87.4384
K13_05,80.4914
K13_05,87.6776
K13_05,87.4986
K13_05,75.6892
K13_05,73.8294
K13_05,11.5626
K13_05,78.8172
K13_05,73.61
K13_05,77.6666
K13_05,90.2796
K13_05,84.1984
K13_05,88.9665
K13_05,70.8686
K13_05,91.815
K13_05,112.3271
K13_05,73.3308
K13_05,88.3893
K13_05,86.5658
K13_05,73.3396
K13_05,82.6902
K13_05,73.7632
K13_05,73.8109
K13_05,78.3576
K13_05,78.9538
K13_05,75.0371
K13_05,77.3321
K13_05,75.7772
K13_05,79.7918
K13_05,156.1537
K13_05,130.1743
K13_05,71.5728
K13_05,84.7229
K13_05,67.4745
K13_05,11.7377
K13_05,76.7726
K13_05,100.4692
K13_05,84.3868
K13_05,68.2972
K13_05,159.7201
K13_05,72.449
K13_05,91.0576
K13_05,75.7809
K13_05,69.5258
K13_05,14.3683
K13_05,81.6703
K13_05,72.7046
K13_05,11.3993
K13_05,126.484
K13_05,132.6728
K13_05,74.2964
K13_05,85.9233
K13_05,84.9171
K13_05,70.1979
K13_05,65.0563
K13_05,79.2855
K13_05,71.692
K13_05,76.6571
K13_05,80.3117
K13_05,139.6915
K13_05,109.6217
K13_05,73.1331
K13_05,148.4574
K13_05,76.6524
K13_05,11.3229
K13_05,79.6628
K13_05,74.4256
K13_05,120.0666
K13_05,76.151
K13_05,82.153
K13_05,108.2403
K13_05,128.9214
K13_05,38.1519
K13_05,79.5825
K13_05,92.8161
K13_05,127.3389
K13_05,100.6862
K13_05,79.4171
K13_05,13.6886
K13_05,84.7962
K13_05,85.5813
K13_05,90.1947
K13_05,63.408
K13_05,70.0392
K13_05,11.665
K13_05,80.2241
K13_05,83.9376
K13_05,87.5711
K13_05,120.5187
K13_05,99.0716
K13_05,82.9823
K13_05,87.1787
K13_05,93.8851
K13_05,70.43
K13_05,112.0624
K13_05,83.8011
K13_05,128.8066
K13_05,82.3124
K13_05,83.9945
K13_05,81.1498
K13_05,72.0769
K13_05,80.2539
K13_05,70.0265
K13_05,75.1223
K13_05,73.4231
K13_05,67.0532
K13_05,86.5112
K13_05,76.2593
K13_05,85.3598
K13_05,339.5672
K13_05,76.1844
K13_05,86.3565
K13_05,71.4327
K13_05,71.9047
K13_05,82.7556
K13_05,144.3617
K13_05,92.2744
K13_05,147.03
K13_05,79.6774
K13_05,87.4392
K13_05,84.8403
K13_05,8.2234
K13_05,85.8263
K13_05,86.7216
K13_05,142.5951
K13_05,72.6878
K13_05,153.3918
K13_05,90.9125
K13_05,156.4266
K13_05,68.0969
K13_05,75.7874
K13_05,124.9751
K13_05,143.1963
K13_05,63.182
K13_05,72.4989
K13_05,113.4106
K13_05,74.1582
K13_05,110.4264
K13_05,60.2319
K13_05,91.5807
K13_05,129.5648
K13_05,103.4537
K13_05,103.8915
K13_05,93.8318
K13_05,84.7001
K13_05,70.3135
K13_05,94.4026
K13_05,74.7577
K13_05,109.0446
K13_05,92.8356
K13_05,200.2852
K13_05,73.9238
K13_05,63.6759
K13_05,86.3168
K13_05,82.7141
K13_05,63.7171
K13_05,67.8099
K13_05,136.4129
K13_05,88.9696
K13_05,82.9055
K13_05,85.3227
K13_05,77.1537
K13_05,114.4854
K13_05,99.1169
K13_05,61.2186
K13_05,107.518
K13_05,180.1427
K13_05,79.3178
K13_05,115.0843
K13_05,107.5745
K13_05,81.7926
K13_06,40.2429
K13_06,142.2779
K13_06,143.7324
K13_06,164.4867
K13_06,193.2689
K13_06,193.7723
K13_06,203.6926
K13_06,204.0685
K13_06,207.4348
K13_06,220.0864
K13_06,220.3674
K13_06,224.1155
K13_06,242.173
K13_06,246.3642
K13_06,248.3963
K13_06,253.506
K13_06,254.5102
K13_06,257.2418
K13_06,275.2532
K13_06,276.9069
K13_06,297.5964
K13_06,307.9723
K13_06,328.1576
K13_06,355.5661
K13_06,363.1629
K13_06,390.4811
K13_06,396.9386
K13_06,412.6252
K13_06,414.153
K13_06,419.7306
K13_06,443.725
K13_06,451.8179
K13_06,503.9166
K13_06,511.3032
K13_06,540.31
K13_06,570.9988
K13_06,597.5499
K13_06,606.2926
K13_06,609.0361
K13_06,625.0121
K13_06,640.8931
K13_06,642.6729
K13_06,664.2432
K13_06,695.5767
K13_06,699.8613
K13_06,717.2652
K13_06,817.5095
K13_06,863.8519
K13_06,866.9567
K13_06,899.9117
K13_06,1163.0356
K13_06,1584.9953
K13_06,1653.922
K13_06,138.0377
K13_06,130.8197
K13_06,134.3509
K13_06,134.7631
K13_06,135.8402
K13_06,139.2286
K13_06,148.4309
K13_06,131.8441
K13_06,126.7368
K13_06,132.0434
K13_06,134.886
K13_06,145.5418
K13_06,137.8308
K13_06,136.226
K13_06,127.9253
K13_06,126.8406
K13_06,128.9149
K13_06,128.6835
K13_06,128.021
K13_06,128.5218
K13_06,130.2733
K13_06,132.3433
K13_06,129.3065
K13_06,145.4163
K13_06,129.4592
K13_06,140.1072
K13_06,136.5025
K13_06,133.3907
K13_06,139.0629
K13_06,132.0879
K13_06,127.283
K13_06,131.501
K13_06,152.0826
K13_06,131.8457
K13_06,156.5025
K13_06,131.6241
K13_06,133.7524
K13_06,141.7603
K13_06,127.1911
K13_06,140.0256
K13_06,127.1169
K13_06,135.1139
K13_06,127.8392
K13_06,138.9827
K13_06,120.0685
K13_06,128.676
K13_06,126.3848
K13_06,148.6519
K13_06,130.2266
K13_06,130.053
K13_06,130.0299
K13_06,137.209
K13_06,138.2722
K13_06,133.6794
K13_06,130.234
K13_06,147.7219
K13_06,127.8928
K13_06,133.1686
K13_06,136.7343
K13_06,127.2587
K13_06,131.4031
K13_06,128.2448
K13_06,142.3284
K13_06,122.1997
K13_06,129.8129
K13_06,132.71
K13_06,136.2135
K13_06,134.6169
K13_06,130.3607
K13_06,131.0322
K13_06,237.9466
K13_06,129.5368
K13_06,136.5895
K13_06,121.4792
K13_06,131.4135
K13_06,130.5175
K13_06,128.6554
K13_06,133.5283
K13_06,131.6258
K13_06,126.3497
K13_06,117.6926
K13_06,136.6578
K13_06,134.2207
K13_06,126.815
K13_06,129.4105
K13_06,229.8396
K13_06,137.5244
K13_06,264.926
K13_06,136.026
K13_06,130.846
K13_06,135.499
K13_06,140.9308
K13_06,132.3091
K13_06,140.4329
K13_06,131.2367
K13_06,127.1034
K13_06,127.0043
K13_06,131.8436
K13_06,135.7737
K13_06,128.6695
K13_06,129.6826
K13_06,131.4384
K13_06,138.0146
K13_06,128.9503
K13_06,139.7539
K13_06,116.0447
K13_06,131.6975
K13_06,144.1394
K13_06,139.1827
K13_06,140.1983
K13_06,129.5877
K13_06,132.9945
K13_06,133.6687
K13_06,124.7442
K13_06,130.8925
K13_06,134.2074
K13_06,124.7496
K13_06,150.7548
K13_06,146.5601
K13_06,133.228
K13_06,131.4526
K13_06,125.2337
K13_06,133.6011
K13_06,145.4726
K13_06,127.0125
K13_06,138.1899
K13_06,118.6204
K13_06,125.7952
K13_06,139.6133
K13_06,146.9878
K13_06,119.0861
K13_06,129.534
K13_06,211.4693
K13_06,125.5233
K13_06,148.0059
K13_06,136.8037
K13_06,132.0508
K13_06,129.8327
K13_06,128.707
K13_06,147.0415
K13_06,135.4808
K13_06,131.5258
K13_06,144.6457
K13_06,123.248
K13_06,132.2149
K13_06,137.0612
K13_06,134.4749
K13_06,147.4222
K13_06,131.2572
K13_06,126.9148
K13_06,139.3455
K13_06,121.79
K13_06,127.7412
K13_06,130.0547
