,Name,Coverage,,,
19540,L211_11,91.1703,,,
19541,L211_11,75.6238,,,
19542,L211_11,84.9142,,,
19543,L211_11,81.9182,,,
19544,L211_11,93.4722,,,
19545,L211_11,83.7477,,,
19546,L211_11,81.3929,,,
19547,L211_11,92.5155,,,
19548,L211_11,74.2451,,,
19549,L211_11,68.4917,,,
19550,L211_11,78.2022,,,
19551,L211_11,83.7092,,,
19552,L211_11,86.29,,,
19553,L211_11,84.9491,,,
19554,L211_11,95.6465,,,
19555,L211_11,77.3354,,,
19556,L211_11,89.3048,,,
19557,L211_11,93.4263,,,
19558,L211_11,82.4955,,,
19559,L211_11,83.004,,,
19560,L211_11,83.0846,,,
19561,L211_11,74.2805,,,
19562,L211_11,82.2832,,,
19563,L211_11,100.1052,,,
19564,L211_11,95.4658,,,
19565,L211_11,86.3046,,,
19566,L211_11,124.9396,,,
19567,L211_11,89.9798,,,
19568,L211_11,84.8876,,,
19569,L211_11,81.2512,,,
19570,L211_11,91.1659,,,
19571,L211_11,96.0052,,,
19572,L211_11,97.7792,,,
19573,L211_11,56.9155,,,
19574,L211_11,86.8143,,,
19575,L211_11,104.6217,,,
19576,L211_11,89.3765,,,
19577,L211_11,80.6444,,,
19578,L211_11,74.4767,,,
19579,L211_11,87.8864,,,
19580,L211_11,74.7094,,,
19581,L211_11,80.2886,,,
19582,L211_11,91.5213,,,
19583,L211_11,84.7162,,,
19584,L211_11,78.2177,,,
19585,L211_11,91.6691,,,
19586,L211_11,118.3928,,,
19587,L211_11,85.2169,,,
19588,L211_11,89.706,,,
19589,L211_11,79.6938,,,
19590,L211_11,77.36,,,
19591,L211_11,84.9835,,,
19592,L211_11,84.5221,,,
19593,L211_11,90.6939,,,
19594,L211_11,89.7584,,,
19595,L211_11,157.6306,,,
19596,L211_11,91.1384,,,
19597,L211_11,111.1634,,,
19598,L211_11,88.6574,,,
19599,L211_11,98.4154,,,
19600,L211_11,73.1926,,,
19601,L211_11,96.7463,,,
19602,L211_11,88.8726,,,
19603,L211_11,87.6695,,,
19604,L211_11,86.0097,,,
19605,L211_11,100.7529,,,
19606,L211_11,118.7956,,,
19607,L211_11,79.631,,,
19608,L211_11,83.0561,,,
19609,L211_11,85.2171,,,
19610,L211_11,91.2911,,,
19611,L211_11,97.9819,,,
19612,L211_11,81.2099,,,
19613,L211_11,100.657,,,
19614,L211_11,80.0847,,,
19615,L211_11,72.0813,,,
19616,L211_11,76.4504,,,
19617,L211_11,88.642,,,
19618,L211_11,71.5408,,,
19619,L211_11,86.6826,,,
19620,L211_11,58.624,,,
19621,L211_11,74.4064,,,
19622,L211_11,63.367,,,
19623,L211_11,76.1842,,,
19624,L211_11,83.5222,,,
19625,L211_11,74.7434,,,
19626,L211_11,100.5757,,,
19627,L211_11,82.3041,,,
19628,L211_11,86.7089,,,
19629,L211_11,94.0439,,,
19630,L211_11,85.1181,,,
19631,L211_11,96.8453,,,
19632,L211_11,85.1438,,,
19633,L211_11,83.7407,,,
19634,L211_11,81.0214,,,
19635,L211_11,109.3322,,,
19636,L211_11,81.0137,,,
19637,L211_11,88.2168,,,
19638,L211_11,98.4785,,,
19639,L211_11,106.9848,,,
19640,L211_11,93.816,,,
19641,L211_11,88.9957,,,
19642,L211_11,89.8763,,,
19643,L211_11,96.9256,,,
19644,L211_11,88.7426,,,
19645,L211_11,91.9757,,,
19646,L211_11,86.2086,,,
19647,L211_11,79.6388,,,
19648,L211_11,109.1474,,,
19649,L211_11,88.9533,,,
19650,L211_11,89.6072,,,
19651,L211_11,78.5366,,,
19652,L211_11,98.7583,,,
19653,L211_11,100.452,,,
19654,L211_11,108.5074,,,
19655,L211_11,321.6294,,,
19656,L211_11,98.2554,,,
19657,L211_11,82.0464,,,
19658,L211_11,89.787,,,
19659,L211_11,91.1922,,,
19660,L211_11,66.325,,,
19661,L211_11,89.8784,,,
19662,L211_11,84.477,,,
19663,L211_11,93.4925,,,
19664,L211_11,91.7268,,,
19665,L211_11,79.771,,,
19666,L211_11,79.5043,,,
19667,L211_11,94.1892,,,
19668,L211_11,78.6897,,,
19669,L211_11,77.587,,,
19670,L211_11,65.2071,,,
19671,L211_11,92.2879,,,
19672,L211_11,80.5284,,,
19673,L211_11,99.7214,,,
19674,L211_11,114.6675,,,
19675,L211_11,98.1649,,,
19676,L211_11,96.7688,,,
19677,L211_11,97.326,,,
19678,L211_11,108.8855,,,
19679,L211_11,67.8876,,,
19680,L211_11,97.7582,,,
19681,L211_11,167.5153,,,
19682,L211_11,9.2292,,,
19683,L211_11,113.5605,,,
19684,L211_11,61.4037,,,
19685,L211_11,82.9741,,,
19686,L211_11,100.8305,,,
19687,L211_11,97.1568,,,
19688,L211_11,228.1584,,,
19689,L211_11,110.4726,,,
19690,L211_11,90.0771,,,
19691,L211_11,74.3322,,,
19692,L211_11,105.3172,,,
19693,L211_11,87.791,,,
19694,L211_11,114.5482,,,
19695,L211_11,101.927,,,
19696,L211_11,92.328,,,
19697,L211_11,104.701,,,
19698,L211_11,79.4354,,,
19699,L211_11,94.6947,,,
19700,L211_11,112.7489,,,
19701,L211_11,90.2615,,,
19702,L211_11,113.7481,,,
19703,L211_11,85.9336,,,
19704,L211_11,307.1134,,,
19705,L211_11,90.4779,,,
19706,L211_11,65.4799,,,
19707,L211_11,81.8674,,,
19708,L211_11,100.2888,,,
19709,L211_11,97.8491,,,
19710,L211_11,102.692,,,
19711,L211_11,113.046,,,
19712,L211_11,147.1437,,,
19713,L211_11,86.3065,,,
19714,L211_11,132.7264,,,
19715,L211_11,97.6036,,,
19716,L211_11,105.2369,,,
19717,L211_11,96.3577,,,
19718,L211_11,102.0314,,,
19719,L211_11,103.9073,,,
19720,L211_11,97.5921,,,
19721,L211_11,97.6942,,,
19722,L211_11,251.182,,,
19723,L211_11,71.4918,,,
19724,L211_11,70.3819,,,
19725,L211_11,138.9419,,,
19726,L211_11,94.5824,,,
19727,L211_11,83.0863,,,
19728,L211_11,112.4291,,,
19729,L211_11,95.3863,,,
19730,L211_11,110.1053,,,
19731,L211_11,85.9145,,,
19732,L211_11,138.3371,,,
19733,L211_11,145.5942,,,
19734,L211_11,126.0466,,,
19735,L211_11,92.7331,,,
19736,L211_11,543.6803,,,
19737,L211_11,139.9316,,,
19738,L211_11,97.3658,,,
19739,L211_11,90.7548,,,
19740,L211_11,83.1258,,,
19741,L211_11,136.8364,,,
19742,L211_11,105.6309,,,
19743,L211_11,123.7196,,,
19744,L211_11,185.0522,,,
19745,L211_11,111.8656,,,
19746,L211_11,76.5837,,,
19747,L211_11,136.0679,,,
19748,L211_11,106.1103,,,
19749,L211_11,241.7307,,,
19750,L211_11,105.8468,,,
3368,L311_01,75.1203,,,
3369,L311_01,76.6962,,,
3370,L311_01,98.0849,,,
3371,L311_01,103.959,,,
3372,L311_01,123.2133,,,
3373,L311_01,123.9979,,,
3374,L311_01,128.2326,,,
3375,L311_01,141.8944,,,
3376,L311_01,144.7662,,,
3377,L311_01,150.4041,,,
3378,L311_01,161.2448,,,
3379,L311_01,163.7325,,,
3380,L311_01,166.1304,,,
3381,L311_01,171.7359,,,
3382,L311_01,175.0451,,,
3383,L311_01,181.3918,,,
3384,L311_01,181.701,,,
3385,L311_01,193.1047,,,
3386,L311_01,193.2418,,,
3387,L311_01,194.9177,,,
3388,L311_01,217.151,,,
3389,L311_01,220.3021,,,
3390,L311_01,223.3716,,,
3391,L311_01,223.7481,,,
3392,L311_01,237.7338,,,
3393,L311_01,244.548,,,
3394,L311_01,249.6269,,,
3395,L311_01,257.2796,,,
3396,L311_01,273.4663,,,
3397,L311_01,279.3881,,,
3398,L311_01,299.6913,,,
3399,L311_01,304.5259,,,
3400,L311_01,307.8413,,,
3401,L311_01,315.2723,,,
3402,L311_01,326.4437,,,
3403,L311_01,336.434,,,
3404,L311_01,355.1352,,,
3405,L311_01,400.1393,,,
3406,L311_01,403.027,,,
3407,L311_01,422.7363,,,
3408,L311_01,437.7673,,,
3409,L311_01,457.6601,,,
3410,L311_01,463.6352,,,
3411,L311_01,493.955,,,
3412,L311_01,522.4746,,,
3413,L311_01,591.2403,,,
3414,L311_01,949.543,,,
3415,L311_01,1006.1642,,,
19751,L311_01,90.7142,,,
19752,L311_01,97.6701,,,
19753,L311_01,92.7101,,,
19754,L311_01,98.2259,,,
19755,L311_01,92.9548,,,
19756,L311_01,88.9578,,,
19757,L311_01,100.7376,,,
19758,L311_01,92.276,,,
19759,L311_01,95.991,,,
19760,L311_01,99.6051,,,
19761,L311_01,91.2751,,,
19762,L311_01,91.3364,,,
19763,L311_01,100.7947,,,
19764,L311_01,92.5686,,,
19765,L311_01,100.5955,,,
19766,L311_01,98.6721,,,
19767,L311_01,91.0959,,,
19768,L311_01,97.9772,,,
19769,L311_01,86.1691,,,
19770,L311_01,95.0122,,,
19771,L311_01,102.4383,,,
19772,L311_01,98.2691,,,
19773,L311_01,94.6161,,,
19774,L311_01,93.825,,,
19775,L311_01,97.8014,,,
19776,L311_01,100.7321,,,
19777,L311_01,90.263,,,
19778,L311_01,91.351,,,
19779,L311_01,87.8629,,,
19780,L311_01,94.816,,,
19781,L311_01,89.7817,,,
19782,L311_01,91.9984,,,
19783,L311_01,95.2018,,,
19784,L311_01,85.2717,,,
19785,L311_01,97.4379,,,
19786,L311_01,88.6629,,,
19787,L311_01,85.3754,,,
19788,L311_01,85.3186,,,
19789,L311_01,89.4184,,,
19790,L311_01,95.7481,,,
19791,L311_01,95.9849,,,
19792,L311_01,90.3077,,,
19793,L311_01,98.1795,,,
19794,L311_01,88.6835,,,
19795,L311_01,93.7605,,,
19796,L311_01,93.8656,,,
19797,L311_01,96.8669,,,
19798,L311_01,99.2437,,,
19799,L311_01,97.5576,,,
19800,L311_01,100.3924,,,
19801,L311_01,92.5662,,,
19802,L311_01,101.1211,,,
19803,L311_01,105.5673,,,
19804,L311_01,95.2471,,,
19805,L311_01,93.4605,,,
19806,L311_01,101.5509,,,
19807,L311_01,95.0209,,,
19808,L311_01,105.5914,,,
19809,L311_01,97.497,,,
19810,L311_01,93.77,,,
19811,L311_01,92.024,,,
19812,L311_01,90.3735,,,
19813,L311_01,89.4802,,,
19814,L311_01,112.9458,,,
19815,L311_01,95.5812,,,
19816,L311_01,108.0033,,,
19817,L311_01,97.9368,,,
19818,L311_01,90.3708,,,
19819,L311_01,96.4161,,,
19820,L311_01,100.9723,,,
19821,L311_01,94.7991,,,
19822,L311_01,83.8251,,,
19823,L311_01,102.4169,,,
19824,L311_01,90.0492,,,
19825,L311_01,97.0262,,,
19826,L311_01,94.0035,,,
19827,L311_01,89.0656,,,
19828,L311_01,93.8794,,,
19829,L311_01,93.0696,,,
19830,L311_01,106.9833,,,
19831,L311_01,92.5106,,,
19832,L311_01,100.0624,,,
19833,L311_01,100.2114,,,
19834,L311_01,96.5154,,,
19835,L311_01,98.0527,,,
19836,L311_01,94.9179,,,
19837,L311_01,87.2583,,,
19838,L311_01,85.4862,,,
19839,L311_01,93.5265,,,
19840,L311_01,106.9121,,,
19841,L311_01,95.536,,,
19842,L311_01,89.3429,,,
19843,L311_01,97.4321,,,
19844,L311_01,95.3477,,,
19845,L311_01,97.9895,,,
19846,L311_01,91.7295,,,
19847,L311_01,89.725,,,
19848,L311_01,95.5129,,,
19849,L311_01,81.0015,,,
19850,L311_01,98.1376,,,
19851,L311_01,86.4147,,,
19852,L311_01,112.2303,,,
19853,L311_01,100.8107,,,
19854,L311_01,90.862,,,
19855,L311_01,85.4527,,,
19856,L311_01,89.1591,,,
19857,L311_01,86.7856,,,
19858,L311_01,91.5461,,,
19859,L311_01,93.4194,,,
19860,L311_01,93.5217,,,
19861,L311_01,92.5845,,,
19862,L311_01,89.8339,,,
19863,L311_01,95.5399,,,
19864,L311_01,90.551,,,
19865,L311_01,90.7664,,,
19866,L311_01,104.5829,,,
19867,L311_01,97.5499,,,
19868,L311_01,90.1053,,,
19869,L311_01,93.2147,,,
19870,L311_01,91.1771,,,
19871,L311_01,85.9464,,,
19872,L311_01,86.457,,,
19873,L311_01,91.4696,,,
19874,L311_01,92.5983,,,
19875,L311_01,106.6252,,,
19876,L311_01,85.2584,,,
19877,L311_01,82.331,,,
19878,L311_01,98.0809,,,
19879,L311_01,130.249,,,
19880,L311_01,102.135,,,
19881,L311_01,95.6037,,,
19882,L311_01,64.2037,,,
19883,L311_01,89.9766,,,
19884,L311_01,104.9831,,,
19885,L311_01,93.4498,,,
19886,L311_01,91.7548,,,
19887,L311_01,92.504,,,
19888,L311_01,87.1025,,,
19889,L311_01,103.3218,,,
19890,L311_01,98.1474,,,
19891,L311_01,98.097,,,
19892,L311_01,92.3126,,,
19893,L311_01,95.4938,,,
19894,L311_01,99.1215,,,
19895,L311_01,90.6758,,,
19896,L311_01,95.8976,,,
19897,L311_01,102.0779,,,
19898,L311_01,95.5448,,,
19899,L311_01,85.8292,,,
19900,L311_01,89.0553,,,
19901,L311_01,94.5398,,,
19902,L311_01,103.2771,,,
19903,L311_01,93.0906,,,
19904,L311_01,116.3897,,,
19905,L311_01,86.4039,,,
19906,L311_01,81.1676,,,
19907,L311_01,98.5027,,,
19908,L311_01,86.5977,,,
19909,L311_01,108.5684,,,
19910,L311_01,107.9004,,,
19911,L311_01,92.8065,,,
19912,L311_01,115.6904,,,
19913,L311_01,108.6435,,,
19914,L311_01,103.5256,,,
19915,L311_01,115.6304,,,
19916,L311_01,90.9678,,,
19917,L311_01,123.2128,,,
19918,L311_01,92.8883,,,
19919,L311_01,93.6353,,,
19920,L311_01,121.7556,,,
19921,L311_01,98.7171,,,
19922,L311_01,130.2955,,,
19923,L311_01,86.4676,,,
19924,L311_01,94.9948,,,
19925,L311_01,90.9991,,,
19926,L311_01,87.0742,,,
19927,L311_01,110.6317,,,
19928,L311_01,96.3909,,,
19929,L311_01,98.758,,,
19930,L311_01,102.8072,,,
19931,L311_01,80.4303,,,
19932,L311_01,84.2927,,,
19933,L311_01,77.1121,,,
19934,L311_01,102.7115,,,
19935,L311_01,103.5796,,,
19936,L311_01,71.5482,,,
19937,L311_01,96.4455,,,
19938,L311_01,108.2842,,,
19939,L311_01,77.7603,,,
19940,L311_01,112.8964,,,
19941,L311_01,105.3205,,,
19942,L311_01,129.779,,,
19943,L311_01,102.2579,,,
19944,L311_01,118.7253,,,
19945,L311_01,81.7434,,,
19946,L311_01,104.4123,,,
19947,L311_01,80.326,,,
19948,L311_01,98.5465,,,
19949,L311_01,93.862,,,
19950,L311_01,108.7285,,,
19951,L311_01,114.0059,,,
19952,L311_01,93.1238,,,
19953,L311_01,104.2714,,,
19954,L311_01,96.7812,,,
19955,L311_01,90.3412,,,
19956,L311_01,103.4685,,,
19957,L311_01,99.9914,,,
19958,L311_01,130.0257,,,
19959,L311_01,103.6221,,,
19960,L311_01,109.8485,,,
19961,L311_01,144.4481,,,
19962,L311_01,128.4589,,,
19963,L311_01,98.4183,,,
19964,L311_01,94.2107,,,
19965,L311_01,84.1463,,,
19966,L311_01,101.3187,,,
19967,L311_01,93.9623,,,
19968,L311_01,109.3223,,,
19969,L311_01,97.5805,,,
19970,L311_01,106.684,,,
19971,L311_01,126.5868,,,
19972,L311_01,91.5006,,,
19973,L311_01,64.6476,,,
19974,L311_01,229.2976,,,
19975,L311_01,157.9093,,,
19976,L311_01,91.7478,,,
19977,L311_01,118.9469,,,
19978,L311_01,110.5602,,,
19979,L311_01,103.1154,,,
19980,L311_01,79.9179,,,
19981,L311_01,87.9657,,,
19982,L311_01,121.1756,,,
19983,L311_01,87.578,,,
19984,L311_01,89.6608,,,
19985,L311_01,113.6964,,,
19986,L311_01,106.8227,,,
19987,L311_01,95.8662,,,
19988,L311_01,88.478,,,
19989,L311_01,105.2264,,,
19990,L311_01,85.1213,,,
19991,L311_01,101.2102,,,
19992,L311_01,188.681,,,
3416,LE13_04,68.1019,,,
3417,LE13_04,70.1996,,,
3418,LE13_04,71.5253,,,
3419,LE13_04,72.5953,,,
3420,LE13_04,75.5252,,,
3421,LE13_04,81.142,,,
3422,LE13_04,82.9022,,,
3423,LE13_04,84.2249,,,
3424,LE13_04,85.6813,,,
3425,LE13_04,86.2185,,,
3426,LE13_04,86.4173,,,
3427,LE13_04,86.6932,,,
3428,LE13_04,86.7571,,,
3429,LE13_04,87.3147,,,
3430,LE13_04,94.3991,,,
3431,LE13_04,95.8917,,,
3432,LE13_04,97.4344,,,
3433,LE13_04,97.4408,,,
3434,LE13_04,100.6521,,,
3435,LE13_04,101.6546,,,
3436,LE13_04,102.6876,,,
3437,LE13_04,103.2342,,,
3438,LE13_04,106.3255,,,
3439,LE13_04,106.4484,,,
3440,LE13_04,106.6167,,,
3441,LE13_04,107.4672,,,
3442,LE13_04,107.6853,,,
3443,LE13_04,111.3529,,,
3444,LE13_04,112.3097,,,
3445,LE13_04,113.7418,,,
3446,LE13_04,115.5153,,,
3447,LE13_04,121.6312,,,
3448,LE13_04,122.6289,,,
3449,LE13_04,123.6626,,,
3450,LE13_04,129.0208,,,
3451,LE13_04,130.2827,,,
3452,LE13_04,130.7142,,,
3453,LE13_04,131.9632,,,
3454,LE13_04,133.4688,,,
3455,LE13_04,135.0522,,,
3456,LE13_04,137.2598,,,
3457,LE13_04,138.9812,,,
3458,LE13_04,139.2135,,,
3459,LE13_04,140.8535,,,
3460,LE13_04,141.607,,,
3461,LE13_04,142.474,,,
3462,LE13_04,142.7323,,,
3463,LE13_04,144.1529,,,
3464,LE13_04,144.7274,,,
3465,LE13_04,149.0544,,,
3466,LE13_04,157.0641,,,
3467,LE13_04,160.7625,,,
3468,LE13_04,163.7444,,,
3469,LE13_04,164.8336,,,
3470,LE13_04,164.903,,,
3471,LE13_04,170.9731,,,
3472,LE13_04,173.6785,,,
3473,LE13_04,183.2901,,,
3474,LE13_04,184.1392,,,
3475,LE13_04,189.9654,,,
3476,LE13_04,191.3807,,,
3477,LE13_04,196.3561,,,
3478,LE13_04,199.817,,,
3479,LE13_04,204.3539,,,
3480,LE13_04,206.3245,,,
3481,LE13_04,207.6397,,,
3482,LE13_04,208.3487,,,
3483,LE13_04,215.1091,,,
3484,LE13_04,216.3874,,,
3485,LE13_04,222.2765,,,
3486,LE13_04,223.7876,,,
3487,LE13_04,224.4919,,,
3488,LE13_04,231.9124,,,
3489,LE13_04,234.6966,,,
3490,LE13_04,251.653,,,
3491,LE13_04,253.7662,,,
3492,LE13_04,258.5858,,,
3493,LE13_04,263.6342,,,
3494,LE13_04,271.2449,,,
3495,LE13_04,272.1185,,,
3496,LE13_04,272.3386,,,
3497,LE13_04,273.2865,,,
3498,LE13_04,275.3067,,,
3499,LE13_04,282.9627,,,
3500,LE13_04,305.4079,,,
3501,LE13_04,313.8749,,,
3502,LE13_04,317.2873,,,
3503,LE13_04,325.9128,,,
3504,LE13_04,326.6035,,,
3505,LE13_04,331.206,,,
3506,LE13_04,331.6023,,,
3507,LE13_04,339.7432,,,
3508,LE13_04,349.1891,,,
3509,LE13_04,362.0359,,,
3510,LE13_04,368.8703,,,
3511,LE13_04,375.128,,,
3512,LE13_04,394.0931,,,
3513,LE13_04,406.2573,,,
3514,LE13_04,447.9779,,,
3515,LE13_04,528.4327,,,
3516,LE13_04,551.3852,,,
3517,LE13_04,627.7228,,,
3518,LE13_04,729.5663,,,
3519,LE13_04,765.8762,,,
3520,LE13_04,1431.249,,,
3521,LE13_04,5688.2638,,,
19993,LE13_04,66.0519,,,
19994,LE13_04,66.664,,,
19995,LE13_04,66.6259,,,
19996,LE13_04,68.2591,,,
19997,LE13_04,63.4709,,,
19998,LE13_04,62.9861,,,
19999,LE13_04,67.5096,,,
20000,LE13_04,60.4904,,,
20001,LE13_04,60.2373,,,
20002,LE13_04,61.0075,,,
20003,LE13_04,67.386,,,
20004,LE13_04,59.9301,,,
20005,LE13_04,66.3045,,,
20006,LE13_04,65.0862,,,
20007,LE13_04,71.2719,,,
20008,LE13_04,65.0071,,,
20009,LE13_04,62.0452,,,
20010,LE13_04,61.8909,,,
20011,LE13_04,66.0491,,,
20012,LE13_04,71.0215,,,
20013,LE13_04,66.3641,,,
20014,LE13_04,64.4113,,,
20015,LE13_04,67.7271,,,
20016,LE13_04,65.4359,,,
20017,LE13_04,61.5021,,,
20018,LE13_04,67.7559,,,
20019,LE13_04,61.779,,,
20020,LE13_04,64.225,,,
20021,LE13_04,69.3435,,,
20022,LE13_04,64.1445,,,
20023,LE13_04,68.9297,,,
20024,LE13_04,64.4689,,,
20025,LE13_04,64.9771,,,
20026,LE13_04,64.8818,,,
20027,LE13_04,62.061,,,
20028,LE13_04,68.0038,,,
20029,LE13_04,68.1124,,,
20030,LE13_04,62.3658,,,
20031,LE13_04,77.0159,,,
20032,LE13_04,61.4371,,,
20033,LE13_04,70.413,,,
20034,LE13_04,65.8972,,,
20035,LE13_04,61.7116,,,
20036,LE13_04,70.6298,,,
20037,LE13_04,62.5348,,,
20038,LE13_04,66.4376,,,
20039,LE13_04,66.4943,,,
20040,LE13_04,64.7024,,,
20041,LE13_04,61.4309,,,
20042,LE13_04,65.405,,,
20043,LE13_04,60.5701,,,
20044,LE13_04,66.9373,,,
20045,LE13_04,66.6357,,,
20046,LE13_04,76.3408,,,
20047,LE13_04,63.1866,,,
20048,LE13_04,62.3498,,,
20049,LE13_04,65.9541,,,
20050,LE13_04,62.4153,,,
20051,LE13_04,67.9238,,,
20052,LE13_04,67.8676,,,
20053,LE13_04,72.3312,,,
20054,LE13_04,66.3161,,,
20055,LE13_04,73.8569,,,
20056,LE13_04,64.8979,,,
20057,LE13_04,71.0284,,,
20058,LE13_04,62.318,,,
20059,LE13_04,62.5005,,,
20060,LE13_04,65.1527,,,
20061,LE13_04,65.7181,,,
20062,LE13_04,83.5909,,,
20063,LE13_04,62.3704,,,
20064,LE13_04,69.4209,,,
20065,LE13_04,60.9187,,,
20066,LE13_04,68.0108,,,
20067,LE13_04,61.2008,,,
20068,LE13_04,62.9425,,,
20069,LE13_04,66.1864,,,
20070,LE13_04,71.64,,,
20071,LE13_04,61.3039,,,
20072,LE13_04,70.2827,,,
20073,LE13_04,65.686,,,
20074,LE13_04,69.2909,,,
20075,LE13_04,61.706,,,
20076,LE13_04,60.6109,,,
20077,LE13_04,68.0436,,,
20078,LE13_04,66.0541,,,
20079,LE13_04,65.9435,,,
20080,LE13_04,82.8299,,,
20081,LE13_04,83.6396,,,
20082,LE13_04,74.9678,,,
20083,LE13_04,62.2927,,,
20084,LE13_04,70.8979,,,
20085,LE13_04,62.5406,,,
20086,LE13_04,61.8067,,,
20087,LE13_04,62.6897,,,
20088,LE13_04,64.0284,,,
20089,LE13_04,84.6339,,,
20090,LE13_04,67.8961,,,
20091,LE13_04,60.8996,,,
20092,LE13_04,59.3001,,,
20093,LE13_04,68.2938,,,
20094,LE13_04,62.2972,,,
20095,LE13_04,71.7942,,,
20096,LE13_04,78.7185,,,
20097,LE13_04,67.3554,,,
20098,LE13_04,68.0851,,,
20099,LE13_04,64.9652,,,
20100,LE13_04,68.283,,,
20101,LE13_04,67.6494,,,
20102,LE13_04,66.9738,,,
20103,LE13_04,71.6751,,,
20104,LE13_04,121.7462,,,
20105,LE13_04,68.6769,,,
20106,LE13_04,71.6196,,,
20107,LE13_04,68.802,,,
20108,LE13_04,64.0695,,,
20109,LE13_04,60.3624,,,
20110,LE13_04,62.6966,,,
20111,LE13_04,67.5455,,,
20112,LE13_04,75.8047,,,
20113,LE13_04,71.0907,,,
20114,LE13_04,111.3716,,,
20115,LE13_04,67.1525,,,
20116,LE13_04,62.2917,,,
20117,LE13_04,71.3999,,,
20118,LE13_04,73.3511,,,
20119,LE13_04,81.3143,,,
20120,LE13_04,53.4681,,,
20121,LE13_04,72.0087,,,
20122,LE13_04,66.9772,,,
20123,LE13_04,72.4503,,,
20124,LE13_04,63.2638,,,
20125,LE13_04,73.3641,,,
20126,LE13_04,62.092,,,
20127,LE13_04,62.604,,,
20128,LE13_04,60.4321,,,
20129,LE13_04,73.9496,,,
20130,LE13_04,64.1842,,,
20131,LE13_04,70.3352,,,
20132,LE13_04,60.9223,,,
20133,LE13_04,70.427,,,
20134,LE13_04,65.699,,,
20135,LE13_04,63.5449,,,
20136,LE13_04,70.8054,,,
20137,LE13_04,61.5069,,,
20138,LE13_04,64.5137,,,
20139,LE13_04,70.0245,,,
20140,LE13_04,74.2688,,,
20141,LE13_04,67.1598,,,
20142,LE13_04,62.7351,,,
20143,LE13_04,66.0009,,,
20144,LE13_04,68.1581,,,
20145,LE13_04,62.923,,,
20146,LE13_04,67.9978,,,
20147,LE13_04,86.8921,,,
20148,LE13_04,59.1774,,,
20149,LE13_04,74.0471,,,
20150,LE13_04,67.37,,,
20151,LE13_04,67.2718,,,
20152,LE13_04,69.1796,,,
20153,LE13_04,65.8591,,,
20154,LE13_04,64.0141,,,
20155,LE13_04,83.1652,,,
20156,LE13_04,69.7345,,,
20157,LE13_04,66.067,,,
20158,LE13_04,72.2205,,,
20159,LE13_04,64.118,,,
20160,LE13_04,60.7969,,,
20161,LE13_04,68.3068,,,
20162,LE13_04,68.8363,,,
20163,LE13_04,65.7943,,,
20164,LE13_04,80.4031,,,
20165,LE13_04,83.9052,,,
20166,LE13_04,62.4397,,,
20167,LE13_04,61.2697,,,
20168,LE13_04,67.0326,,,
20169,LE13_04,71.1198,,,
20170,LE13_04,68.1479,,,
20171,LE13_04,69.5283,,,
20172,LE13_04,93.8304,,,
20173,LE13_04,73.4121,,,
20174,LE13_04,63.0502,,,
20175,LE13_04,66.8163,,,
20176,LE13_04,59.9324,,,
20177,LE13_04,87.5309,,,
20178,LE13_04,88.7502,,,
20179,LE13_04,80.7339,,,
20180,LE13_04,69.8058,,,
20181,LE13_04,68.2789,,,
20182,LE13_04,96.6413,,,
20183,LE13_04,63.1587,,,
20184,LE13_04,65.4773,,,
20185,LE13_04,58.1649,,,
20186,LE13_04,63.8042,,,
20187,LE13_04,68.3815,,,
20188,LE13_04,71.2026,,,
20189,LE13_04,61.7523,,,
20190,LE13_04,99.3868,,,
20191,LE13_04,69.3914,,,
20192,LE13_04,64.8637,,,
20193,LE13_04,70.8347,,,
20194,LE13_04,66.0853,,,
20195,LE13_04,60.2948,,,
20196,LE13_04,67.9568,,,
20197,LE13_04,58.9959,,,
20198,LE13_04,63.4991,,,
20199,LE13_04,79.469,,,
20200,LE13_04,76.0412,,,
20201,LE13_04,79.2511,,,
20202,LE13_04,73.364,,,
20203,LE13_04,66.6315,,,
20204,LE13_04,64.7472,,,
20205,LE13_04,60.1923,,,
20206,LE13_04,107.7147,,,
20207,LE13_04,83.6953,,,
20208,LE13_04,59.0029,,,
20209,LE13_04,68.9654,,,
20210,LE13_04,60.6865,,,
20211,LE13_04,76.152,,,
20212,LE13_04,62.1364,,,
20213,LE13_04,66.3959,,,
20214,LE13_04,71.8697,,,
20215,LE13_04,60.0387,,,
20216,LE13_04,64.4395,,,
20217,LE13_04,64.4995,,,
20218,LE13_04,60.2888,,,
20219,LE13_04,65.7972,,,
20220,LE13_04,62.8865,,,
20221,LE13_04,68.6525,,,
20222,LE13_04,64.8574,,,
20223,LE13_04,79.7593,,,
20224,LE13_04,67.8998,,,
20225,LE13_04,68.281,,,
20226,LE13_04,66.3448,,,
20227,LE13_04,66.3129,,,
20228,LE13_04,82.108,,,
20229,LE13_04,67.2366,,,
20230,LE13_04,64.1879,,,
20231,LE13_04,55.5678,,,
20232,LE13_04,76.3213,,,
20233,LE13_04,62.5329,,,
20234,LE13_04,69.94,,,
20235,LE13_04,74.5736,,,
20236,LE13_04,59.8425,,,
20237,LE13_04,61.1679,,,
20238,LE13_04,68.1581,,,
20239,LE13_04,64.5239,,,
20240,LE13_04,74.3237,,,
20241,LE13_04,68.9685,,,
20242,LE13_04,66.2543,,,
